id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-00026,School Safety,Teachers,NCR,en,how do if teach students about fire safety pls,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'NCR']",2025-10-09T04:57:51.684808Z
BFP-00027,Electrical Safety,Overloads,Region IX,en,What should I do if know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IX']",2025-10-09T04:57:51.684814Z
BFP-00027,Electrical Safety,Overloads,Region IX,en,ASAP: do if know if my outlet is overloaded pls help!,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IX']",2025-10-09T04:57:51.684814Z
BFP-00027,Electrical Safety,Overloads,Region IX,en,do if know if outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IX']",2025-10-09T04:57:51.684814Z
BFP-00027,Electrical Safety,Overloads,Region IX,en,what should i do if know if my outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IX']",2025-10-09T04:57:51.684814Z
BFP-00027,Electrical Safety,Overloads,Region IX,en,how do if know if my outlet is overloaded pls,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IX']",2025-10-09T04:57:51.684814Z
BFP-00028,Evacuation Planning,Drills,CAR,en,How do I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'CAR']",2025-10-09T04:57:51.684820Z
BFP-00028,Evacuation Planning,Drills,CAR,en,ASAP: create a home fire escape plan right now,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'CAR']",2025-10-09T04:57:51.684820Z
BFP-00028,Evacuation Planning,Drills,CAR,en,create home fire escape plan,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'CAR']",2025-10-09T04:57:51.684820Z
BFP-00028,Evacuation Planning,Drills,CAR,en,how do i create a home fire escape plan,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'CAR']",2025-10-09T04:57:51.684820Z
BFP-00028,Evacuation Planning,Drills,CAR,en,how create a home fire escape plan pls,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'CAR']",2025-10-09T04:57:51.684820Z
BFP-00029,School Safety,Students,Region III,en,Is it safe to teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region III']",2025-10-09T04:57:51.684826Z
BFP-00029,School Safety,Students,Region III,en,Emergency! is it safe to teach students about fire safety!!!,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region III']",2025-10-09T04:57:51.684826Z
BFP-00029,School Safety,Students,Region III,en,is it safe teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region III']",2025-10-09T04:57:51.684826Z
BFP-00029,School Safety,Students,Region III,en,is it safe 2 teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region III']",2025-10-09T04:57:51.684826Z
BFP-00029,School Safety,Students,Region III,en,is it safe to teach students about fire safety pls,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region III']",2025-10-09T04:57:51.684826Z
BFP-00030,Community & BFP,Hotline,Region IV-A,en,Where can I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.684833Z
BFP-00030,Community & BFP,Hotline,Region IV-A,en,Help get a fire safety inspection certificate!!!,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.684833Z
BFP-00030,Community & BFP,Hotline,Region IV-A,en,where get fire safety inspection certificate,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.684833Z
BFP-00030,Community & BFP,Hotline,Region IV-A,en,where can i get a fire safety inspect cert,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.684833Z
BFP-00030,Community & BFP,Hotline,Region IV-A,en,where how get a fire safety inspection certificate pls,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.684833Z
BFP-00031,School Safety,Drills,NCR,en,Do we need to teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'NCR']",2025-10-09T04:57:51.684846Z
BFP-00031,School Safety,Drills,NCR,en,Quick! teach students about fire safety right now,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'NCR']",2025-10-09T04:57:51.684846Z
BFP-00031,School Safety,Drills,NCR,en,teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'NCR']",2025-10-09T04:57:51.684846Z
BFP-00031,School Safety,Drills,NCR,en,do we need 2 teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'NCR']",2025-10-09T04:57:51.684846Z
BFP-00031,School Safety,Drills,NCR,en,how teach students about fire safety pls,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'NCR']",2025-10-09T04:57:51.684846Z
BFP-00032,Workplace Safety,Factories,Region III,en,Where can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region III']",2025-10-09T04:57:51.684853Z
BFP-00032,Workplace Safety,Factories,Region III,en,Help keep our office compliant with fire codes pls help!,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region III']",2025-10-09T04:57:51.684853Z
BFP-00032,Workplace Safety,Factories,Region III,en,where keep office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region III']",2025-10-09T04:57:51.684853Z
BFP-00032,Workplace Safety,Factories,Region III,en,where can i keep our office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region III']",2025-10-09T04:57:51.684853Z
BFP-00032,Workplace Safety,Factories,Region III,en,where how keep our office compliant with fire codes pls,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region III']",2025-10-09T04:57:51.684853Z
BFP-00033,First Aid,Burns,Region VI,en,Do we need to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VI']",2025-10-09T04:57:51.684857Z
BFP-00033,First Aid,Burns,Region VI,en,Help treat a minor burn safely pls help!,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VI']",2025-10-09T04:57:51.684857Z
BFP-00033,First Aid,Burns,Region VI,en,treat minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VI']",2025-10-09T04:57:51.684857Z
BFP-00033,First Aid,Burns,Region VI,en,do we need 2 treat a minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VI']",2025-10-09T04:57:51.684857Z
BFP-00033,First Aid,Burns,Region VI,en,how treat a minor burn safely pls,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VI']",2025-10-09T04:57:51.684857Z
BFP-00034,Fire Prevention,Outdoor,BARMM,en,What should I do if reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'BARMM']",2025-10-09T04:57:51.684861Z
BFP-00034,Fire Prevention,Outdoor,BARMM,en,ASAP: do if reduce fire risks at home right now,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'BARMM']",2025-10-09T04:57:51.684861Z
BFP-00034,Fire Prevention,Outdoor,BARMM,en,do if reduce fire risks home,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'BARMM']",2025-10-09T04:57:51.684861Z
BFP-00034,Fire Prevention,Outdoor,BARMM,en,what should i do if reduce fire risks at home,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'BARMM']",2025-10-09T04:57:51.684861Z
BFP-00034,Fire Prevention,Outdoor,BARMM,en,how do if reduce fire risks at home pls,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'BARMM']",2025-10-09T04:57:51.684861Z
BFP-00036,Electrical Safety,Overloads,Region XII,en,Can I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.684868Z
BFP-00036,Electrical Safety,Overloads,Region XII,en,ASAP: know if my outlet is overloaded!!!,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.684868Z
BFP-00036,Electrical Safety,Overloads,Region XII,en,know if outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.684868Z
BFP-00036,Electrical Safety,Overloads,Region XII,en,can i know if my outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.684868Z
BFP-00036,Electrical Safety,Overloads,Region XII,en,how know if my outlet is overloaded pls,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.684868Z
BFP-00037,First Aid,CPR Referral,Region VIII,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VIII']",2025-10-09T04:57:51.684872Z
BFP-00037,First Aid,CPR Referral,Region VIII,en,Emergency! who should i call when treat a minor burn safely!!!,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VIII']",2025-10-09T04:57:51.684872Z
BFP-00037,First Aid,CPR Referral,Region VIII,en,who should i call when treat minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VIII']",2025-10-09T04:57:51.684872Z
BFP-00037,First Aid,CPR Referral,Region VIII,en,who should i call when treat a minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VIII']",2025-10-09T04:57:51.684872Z
BFP-00037,First Aid,CPR Referral,Region VIII,en,who should i call when treat a minor burn safely pls,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VIII']",2025-10-09T04:57:51.684872Z
BFP-00038,Workplace Safety,Compliance,CAR,en,What should I do if keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.684875Z
BFP-00038,Workplace Safety,Compliance,CAR,en,Help do if keep our office compliant with fire codes right now,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.684875Z
BFP-00038,Workplace Safety,Compliance,CAR,en,do if keep office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.684875Z
BFP-00038,Workplace Safety,Compliance,CAR,en,what should i do if keep our office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.684875Z
BFP-00038,Workplace Safety,Compliance,CAR,en,how do if keep our office compliant with fire codes pls,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.684875Z
BFP-00041,General Safety,Basics,Region II,en,How do I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region II']",2025-10-09T04:57:51.684886Z
BFP-00041,General Safety,Basics,Region II,en,Emergency! improve fire safety in a small apartment pls help!,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region II']",2025-10-09T04:57:51.684886Z
BFP-00041,General Safety,Basics,Region II,en,improve fire safety small apartment,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region II']",2025-10-09T04:57:51.684886Z
BFP-00041,General Safety,Basics,Region II,en,how do i improve fire safety in a small apartment,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region II']",2025-10-09T04:57:51.684886Z
BFP-00041,General Safety,Basics,Region II,en,how improve fire safety in a small apartment pls,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region II']",2025-10-09T04:57:51.684886Z
BFP-00042,Fire Prevention,Outdoor,Region VI,en,Is it safe to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VI']",2025-10-09T04:57:51.684889Z
BFP-00042,Fire Prevention,Outdoor,Region VI,en,ASAP: is it safe to reduce fire risks at home pls help!,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VI']",2025-10-09T04:57:51.684889Z
BFP-00042,Fire Prevention,Outdoor,Region VI,en,is it safe reduce fire risks home,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VI']",2025-10-09T04:57:51.684889Z
BFP-00042,Fire Prevention,Outdoor,Region VI,en,is it safe 2 reduce fire risks at home,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VI']",2025-10-09T04:57:51.684889Z
BFP-00042,Fire Prevention,Outdoor,Region VI,en,is it safe to reduce fire risks at home pls,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VI']",2025-10-09T04:57:51.684889Z
BFP-00044,Workplace Safety,Factories,BARMM,en,Who should I call when keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.684896Z
BFP-00044,Workplace Safety,Factories,BARMM,en,Help who should i call when keep our office compliant with fire codes pls help!,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.684896Z
BFP-00044,Workplace Safety,Factories,BARMM,en,who should i call when keep office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.684896Z
BFP-00044,Workplace Safety,Factories,BARMM,en,who should i call when keep our office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.684896Z
BFP-00044,Workplace Safety,Factories,BARMM,en,who should i call when keep our office compliant with fire codes pls,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.684896Z
BFP-00046,Evacuation Planning,Routes,Region I,en,What should I do if create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.684902Z
BFP-00046,Evacuation Planning,Routes,Region I,en,Emergency! do if create a home fire escape plan pls help!,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.684902Z
BFP-00046,Evacuation Planning,Routes,Region I,en,do if create home fire escape plan,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.684902Z
BFP-00046,Evacuation Planning,Routes,Region I,en,what should i do if create a home fire escape plan,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.684902Z
BFP-00046,Evacuation Planning,Routes,Region I,en,how do if create a home fire escape plan pls,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.684902Z
BFP-00048,First Aid,Burns,CAR,en,When should we treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'CAR']",2025-10-09T04:57:51.684909Z
BFP-00048,First Aid,Burns,CAR,en,ASAP: treat a minor burn safely!!!,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'CAR']",2025-10-09T04:57:51.684909Z
BFP-00048,First Aid,Burns,CAR,en,treat minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'CAR']",2025-10-09T04:57:51.684909Z
BFP-00048,First Aid,Burns,CAR,en,when should we treat a minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'CAR']",2025-10-09T04:57:51.684909Z
BFP-00048,First Aid,Burns,CAR,en,how treat a minor burn safely pls,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'CAR']",2025-10-09T04:57:51.684909Z
BFP-00049,Emergency Response,Evacuate,CAR,en,Can I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'evacuate', 'emergency response', 'CAR']",2025-10-09T04:57:51.684913Z
